,Year,Commodity,State,Yield_lb_per_acre,Acres_Harvested,Price_in_CWT,HUMIDITY_%,PH_soil_type,Population,prop_topic_RO,prop_topic_GE,prop_topic_WE
811,2017,CORN,MISSOURI,9520.0,3250000,7.517857143,67,6.935804256,6111.382,0.012620950778291964,0.15481699621371478,0.8325620530079932
812,2016,CORN,MISSOURI,9128.0,3500000,6.589285714,68,7.196774236,6091.384,0.09741060419235512,0.16276202219482122,0.7398273736128237
813,2016,CORN,MISSOURI,9128.0,3500000,6.589285714,68,7.196774236,6091.384,0.01747311827956989,0.24731182795698925,0.7352150537634409
814,2015,CORN,MISSOURI,7952.0,3080000,7.339285714,69,6.990095452,6075.411,0.11096256684491979,0.22192513368983957,0.6671122994652406
815,2015,CORN,MISSOURI,7952.0,3080000,7.339285714,69,6.990095452,6075.411,0.007731958762886598,0.2693298969072165,0.7229381443298969
816,2014,CORN,MISSOURI,10416.0,3380000,7.375,70,7.064782138,6059.13,0.029609690444145357,0.18438761776581428,0.7860026917900403
817,2014,CORN,MISSOURI,10416.0,3380000,7.375,70,7.064782138,6059.13,0.007763975155279503,0.19099378881987578,0.8012422360248447
818,2013,CORN,MISSOURI,7616.0,3200000,9.142857143,71,7.156563094,6042.989,0.023148148148148147,0.10802469135802469,0.8688271604938271
819,2013,CORN,MISSOURI,7616.0,3200000,9.142857143,71,7.156563094,6042.989,0.009208103130755065,0.11970534069981584,0.8710865561694291
820,2019,WHEAT,MISSOURI,3780.0,390000,8.683333333,70,6.637677489,6140.475,0.148895292987512,0.19116234390009607,0.659942363112392
821,2019,WHEAT,MISSOURI,3780.0,390000,8.683333333,70,6.637677489,6140.475,0.044929396662387676,0.19897304236200256,0.7560975609756098
822,2018,WHEAT,MISSOURI,3540.0,520000,8.5,71,6.79385576,6125.986,0.16405702266884786,0.28324374853937834,0.5526992287917738
823,2018,WHEAT,MISSOURI,3540.0,520000,8.5,71,6.79385576,6125.986,0.04495055439017081,0.3038657476775547,0.6511836979322745
824,2017,WHEAT,MISSOURI,4080.0,540000,7.0,67,6.852884643,6111.382,0.06476578411405295,0.13686354378818738,0.7983706720977597
825,2017,WHEAT,MISSOURI,4080.0,540000,7.0,67,6.852884643,6111.382,0.012620950778291964,0.15481699621371478,0.8325620530079932
826,2016,WHEAT,MISSOURI,4200.0,570000,7.083333333,68,7.121571293,6091.384,0.09741060419235512,0.16276202219482122,0.7398273736128237
827,2016,WHEAT,MISSOURI,4200.0,570000,7.083333333,68,7.121571293,6091.384,0.01747311827956989,0.24731182795698925,0.7352150537634409
828,2015,WHEAT,MISSOURI,3180.0,610000,7.5,69,6.883308033,6075.411,0.11096256684491979,0.22192513368983957,0.6671122994652406
829,2015,WHEAT,MISSOURI,3180.0,610000,7.5,69,6.883308033,6075.411,0.007731958762886598,0.2693298969072165,0.7229381443298969
830,2014,WHEAT,MISSOURI,3480.0,740000,10.16666667,70,6.421271178,6059.13,0.029609690444145357,0.18438761776581428,0.7860026917900403
831,2014,WHEAT,MISSOURI,3480.0,740000,10.16666667,70,6.421271178,6059.13,0.007763975155279503,0.19099378881987578,0.8012422360248447
832,2013,WHEAT,MISSOURI,3420.0,985000,11.83333333,71,6.54450214,6042.989,0.023148148148148147,0.10802469135802469,0.8688271604938271
833,2013,WHEAT,MISSOURI,3420.0,985000,11.83333333,71,6.54450214,6042.989,0.009208103130755065,0.11970534069981584,0.8710865561694291
834,2019,OATS,MONTANA,1760.0,26000,9.8125,57,6.510840928,1087.211,0.13761467889908258,0.16055045871559634,0.7018348623853211
835,2019,OATS,MONTANA,1760.0,26000,9.8125,57,6.510840928,1087.211,0.5807174887892377,0.15695067264573992,0.2623318385650224
836,2018,OATS,MONTANA,1376.0,23000,8.46875,68,6.287380117,1061.818,0.18835616438356165,0.2146118721461187,0.5970319634703196
837,2018,OATS,MONTANA,1376.0,23000,8.46875,68,6.287380117,1061.818,0.6362715298885512,0.1580547112462006,0.20567375886524822
838,2017,OATS,MONTANA,1504.0,18000,8.9375,61,6.86308576,1053.862,0.11842105263157894,0.16165413533834586,0.7199248120300752
839,2017,OATS,MONTANA,1504.0,18000,8.9375,61,6.86308576,1053.862,0.31329113924050633,0.1629746835443038,0.5237341772151899
840,2016,OATS,MONTANA,1504.0,28000,10.0,68,6.78415271,1042.137,0.13008130081300814,0.16260162601626016,0.7073170731707317
841,2016,OATS,MONTANA,1504.0,28000,10.0,68,6.78415271,1042.137,0.45977011494252873,0.1724137931034483,0.367816091954023
842,2015,OATS,MONTANA,1696.0,22000,10.40625,65,6.769415888,1031.495,0.15083798882681565,0.13966480446927373,0.7094972067039106
843,2015,OATS,MONTANA,1696.0,22000,10.40625,65,6.769415888,1031.495,0.3112033195020747,0.26141078838174275,0.42738589211618255
844,2014,OATS,MONTANA,2208.0,16000,10.3125,60,6.320768488,1022.657,0.028169014084507043,0.13615023474178403,0.8356807511737089
845,2014,OATS,MONTANA,2208.0,16000,10.3125,60,6.320768488,1022.657,0.14018691588785046,0.2523364485981308,0.6074766355140186
846,2013,OATS,MONTANA,1728.0,22000,8.96875,68,6.705008504,1014.158,0.019801980198019802,0.08415841584158416,0.8960396039603961
847,2013,OATS,MONTANA,1728.0,22000,8.96875,68,6.705008504,1014.158,0.20833333333333334,0.2361111111111111,0.5555555555555556
848,2019,BARLEY,MONTANA,2832.0,760000,9.229166667,57,7.155685016,1070.123,0.13761467889908258,0.16055045871559634,0.7018348623853211
849,2019,BARLEY,MONTANA,2832.0,760000,9.229166667,57,7.155685016,1070.123,0.5807174887892377,0.15695067264573992,0.2623318385650224
850,2018,BARLEY,MONTANA,2688.0,600000,9.625,68,6.991242362,1061.818,0.18835616438356165,0.2146118721461187,0.5970319634703196
851,2018,BARLEY,MONTANA,2688.0,600000,9.625,68,6.991242362,1061.818,0.6362715298885512,0.1580547112462006,0.20567375886524822
852,2017,BARLEY,MONTANA,2448.0,565000,9.041666667,61,6.218923893,1053.862,0.11842105263157894,0.16165413533834586,0.7199248120300752
853,2017,BARLEY,MONTANA,2448.0,565000,9.041666667,61,6.218923893,1053.862,0.31329113924050633,0.1629746835443038,0.5237341772151899
854,2016,BARLEY,MONTANA,2880.0,780000,10.66666667,68,7.199495368,1042.137,0.13008130081300814,0.16260162601626016,0.7073170731707317
855,2016,BARLEY,MONTANA,2880.0,780000,10.66666667,68,7.199495368,1042.137,0.45977011494252873,0.1724137931034483,0.367816091954023
856,2015,BARLEY,MONTANA,2496.0,860000,12.125,65,6.389882166,1031.495,0.15083798882681565,0.13966480446927373,0.7094972067039106
857,2015,BARLEY,MONTANA,2496.0,860000,12.125,65,6.389882166,1031.495,0.3112033195020747,0.26141078838174275,0.42738589211618255
858,2014,BARLEY,MONTANA,2784.0,770000,11.10416667,60,6.623438282,1022.657,0.028169014084507043,0.13615023474178403,0.8356807511737089
859,2014,BARLEY,MONTANA,2784.0,770000,11.10416667,60,6.623438282,1022.657,0.14018691588785046,0.2523364485981308,0.6074766355140186
860,2013,BARLEY,MONTANA,2496.0,830000,13.16666667,68,7.033012777,1014.158,0.019801980198019802,0.08415841584158416,0.8960396039603961
861,2013,BARLEY,MONTANA,2496.0,830000,13.16666667,68,7.033012777,1014.158,0.20833333333333334,0.2361111111111111,0.5555555555555556
862,2019,CORN,MONTANA,5320.0,60000,6.607142857,57,6.904587016,1070.123,0.13761467889908258,0.16055045871559634,0.7018348623853211
863,2019,CORN,MONTANA,5320.0,60000,6.607142857,57,6.904587016,1070.123,0.5807174887892377,0.15695067264573992,0.2623318385650224
864,2018,CORN,MONTANA,4760.0,68000,6.642857143,68,6.478557136,1061.818,0.18835616438356165,0.2146118721461187,0.5970319634703196
865,2018,CORN,MONTANA,4760.0,68000,6.642857143,68,6.478557136,1061.818,0.6362715298885512,0.1580547112462006,0.20567375886524822
866,2017,CORN,MONTANA,3920.0,65000,6.089285714,61,7.063022095,1053.862,0.11842105263157894,0.16165413533834586,0.7199248120300752
867,2017,CORN,MONTANA,3920.0,65000,6.089285714,61,7.063022095,1053.862,0.31329113924050633,0.1629746835443038,0.5237341772151899
868,2016,CORN,MONTANA,5600.0,55000,8.375,68,6.981758362,1042.137,0.13008130081300814,0.16260162601626016,0.7073170731707317
869,2016,CORN,MONTANA,5600.0,55000,8.375,68,6.981758362,1042.137,0.45977011494252873,0.1724137931034483,0.367816091954023
870,2015,CORN,MONTANA,6160.0,50000,7.839285714,65,6.227134139,1031.495,0.15083798882681565,0.13966480446927373,0.7094972067039106
871,2015,CORN,MONTANA,6160.0,50000,7.839285714,65,6.227134139,1031.495,0.3112033195020747,0.26141078838174275,0.42738589211618255
872,2014,CORN,MONTANA,5600.0,75000,8.589285714,60,6.232836962,1022.657,0.028169014084507043,0.13615023474178403,0.8356807511737089
873,2014,CORN,MONTANA,5600.0,75000,8.589285714,60,6.232836962,1022.657,0.14018691588785046,0.2523364485981308,0.6074766355140186
874,2013,CORN,MONTANA,6440.0,75000,9.517857143,68,7.140437859,1014.158,0.019801980198019802,0.08415841584158416,0.8960396039603961
875,2013,CORN,MONTANA,6440.0,75000,9.517857143,68,7.140437859,1014.158,0.20833333333333334,0.2361111111111111,0.5555555555555556
876,2019,WHEAT,MONTANA,2544.0,5135000,7.616666667,57,6.42937879,1070.123,0.13761467889908258,0.16055045871559634,0.7018348623853211
877,2019,WHEAT,MONTANA,2544.0,5135000,7.616666667,57,6.42937879,1070.123,0.5807174887892377,0.15695067264573992,0.2623318385650224
878,2018,WHEAT,MONTANA,2298.0,5165000,8.166666667,68,6.248900919,1061.818,0.18835616438356165,0.2146118721461187,0.5970319634703196
879,2018,WHEAT,MONTANA,2298.0,5165000,8.166666667,68,6.248900919,1061.818,0.6362715298885512,0.1580547112462006,0.20567375886524822
880,2017,WHEAT,MONTANA,1638.0,4665000,7.716666667,61,6.619891498,1053.862,0.11842105263157894,0.16165413533834586,0.7199248120300752
881,2017,WHEAT,MONTANA,1638.0,4665000,7.716666667,61,6.619891498,1053.862,0.31329113924050633,0.1629746835443038,0.5237341772151899
882,2016,WHEAT,MONTANA,2544.0,4975000,6.733333333,68,6.377568542,1042.137,0.13008130081300814,0.16260162601626016,0.7073170731707317
883,2016,WHEAT,MONTANA,2544.0,4975000,6.733333333,68,6.377568542,1042.137,0.45977011494252873,0.1724137931034483,0.367816091954023
884,2015,WHEAT,MONTANA,2106.0,5365000,7.666666667,65,6.415459592,1031.495,0.15083798882681565,0.13966480446927373,0.7094972067039106
885,2015,WHEAT,MONTANA,2106.0,5365000,7.666666667,65,6.415459592,1031.495,0.3112033195020747,0.26141078838174275,0.42738589211618255
886,2014,WHEAT,MONTANA,2226.0,5650000,8.166666667,60,6.320662012,1022.657,0.028169014084507043,0.13615023474178403,0.8356807511737089
887,2014,WHEAT,MONTANA,2226.0,5650000,8.166666667,60,6.320662012,1022.657,0.14018691588785046,0.2523364485981308,0.6074766355140186
888,2013,WHEAT,MONTANA,2340.0,5165000,11.41666667,68,6.978400282,1014.158,0.019801980198019802,0.08415841584158416,0.8960396039603961
889,2013,WHEAT,MONTANA,2340.0,5165000,11.41666667,68,6.978400282,1014.158,0.20833333333333334,0.2361111111111111,0.5555555555555556
890,2019,OATS,NEBRASKA,2016.0,18000,9.65625,65,7.085982325,1963.273,0.3673469387755102,0.061224489795918366,0.5714285714285714
891,2019,OATS,NEBRASKA,2016.0,18000,9.65625,65,7.085982325,1963.273,0.1536050156739812,0.15673981191222572,0.6896551724137931
892,2018,OATS,NEBRASKA,2208.0,22000,8.90625,69,6.698574085,1925.512,0.44536082474226807,0.17525773195876287,0.37938144329896906
893,2018,OATS,NEBRASKA,2208.0,22000,8.90625,69,6.698574085,1925.512,0.16260869565217392,0.3139130434782609,0.5234782608695652
894,2017,OATS,NEBRASKA,1568.0,35000,8.1875,59,6.594739424,1916.998,0.16205533596837945,0.12648221343873517,0.7114624505928854
895,2017,OATS,NEBRASKA,1568.0,35000,8.1875,59,6.594739424,1916.998,0.06790123456790123,0.0962962962962963,0.8358024691358025
896,2016,OATS,NEBRASKA,1920.0,25000,7.03125,59,6.647965508,1906.483,0.2717391304347826,0.10869565217391304,0.6195652173913043
897,2016,OATS,NEBRASKA,1920.0,25000,7.03125,59,6.647965508,1906.483,0.10380622837370242,0.22837370242214533,0.6678200692041523
898,2015,OATS,NEBRASKA,2144.0,40000,6.875,67,7.120032489,1892.059,0.2268041237113402,0.09278350515463918,0.6804123711340206
899,2015,OATS,NEBRASKA,2144.0,40000,6.875,67,7.120032489,1892.059,0.10666666666666667,0.16,0.7333333333333333
900,2014,OATS,NEBRASKA,2560.0,30000,9.40625,69,6.91380932,1879.955,0.0189873417721519,0.0949367088607595,0.8860759493670886
901,2014,OATS,NEBRASKA,2560.0,30000,9.40625,69,6.91380932,1879.955,0.005076142131979695,0.1319796954314721,0.8629441624365483
902,2013,OATS,NEBRASKA,2080.0,25000,13.0625,65,7.073048264,1865.813,0.08928571428571429,0.07142857142857142,0.8392857142857143
903,2013,OATS,NEBRASKA,2080.0,25000,13.0625,65,7.073048264,1865.813,0.021621621621621623,0.0918918918918919,0.8864864864864865
904,2019,CORN,NEBRASKA,10192.0,9810000,6.285714286,65,6.86483915,1932.571,0.3673469387755102,0.061224489795918366,0.5714285714285714
905,2019,CORN,NEBRASKA,10192.0,9810000,6.285714286,65,6.86483915,1932.571,0.1536050156739812,0.15673981191222572,0.6896551724137931
906,2018,CORN,NEBRASKA,10752.0,9300000,6.196428571,69,6.487124217,1925.512,0.44536082474226807,0.17525773195876287,0.37938144329896906
907,2018,CORN,NEBRASKA,10752.0,9300000,6.196428571,69,6.487124217,1925.512,0.16260869565217392,0.3139130434782609,0.5234782608695652
908,2017,CORN,NEBRASKA,10136.0,9300000,6.357142857,59,6.605733068,1916.998,0.16205533596837945,0.12648221343873517,0.7114624505928854
909,2017,CORN,NEBRASKA,10136.0,9300000,6.357142857,59,6.605733068,1916.998,0.06790123456790123,0.0962962962962963,0.8358024691358025
910,2016,CORN,NEBRASKA,9968.0,9550000,6.107142857,59,6.860602782,1906.483,0.2717391304347826,0.10869565217391304,0.6195652173913043
911,2016,CORN,NEBRASKA,9968.0,9550000,6.107142857,59,6.860602782,1906.483,0.10380622837370242,0.22837370242214533,0.6678200692041523
912,2015,CORN,NEBRASKA,10360.0,9150000,6.589285714,67,6.41874299,1892.059,0.2268041237113402,0.09278350515463918,0.6804123711340206
913,2015,CORN,NEBRASKA,10360.0,9150000,6.589285714,67,6.41874299,1892.059,0.10666666666666667,0.16,0.7333333333333333
914,2014,CORN,NEBRASKA,10024.0,8950000,7.053571429,69,6.365513634,1879.955,0.0189873417721519,0.0949367088607595,0.8860759493670886
915,2014,CORN,NEBRASKA,10024.0,8950000,7.053571429,69,6.365513634,1879.955,0.005076142131979695,0.1319796954314721,0.8629441624365483
916,2013,CORN,NEBRASKA,9464.0,9550000,8.232142857,65,6.556372966,1865.813,0.08928571428571429,0.07142857142857142,0.8392857142857143
917,2013,CORN,NEBRASKA,9464.0,9550000,8.232142857,65,6.556372966,1865.813,0.021621621621621623,0.0918918918918919,0.8864864864864865
918,2019,WHEAT,NEBRASKA,3420.0,970000,8.566666667,65,6.626629798,1932.571,0.3673469387755102,0.061224489795918366,0.5714285714285714
919,2019,WHEAT,NEBRASKA,3420.0,970000,8.566666667,65,6.626629798,1932.571,0.1536050156739812,0.15673981191222572,0.6896551724137931
920,2018,WHEAT,NEBRASKA,2940.0,1010000,8.466666667,69,6.702772465,1925.512,0.44536082474226807,0.17525773195876287,0.37938144329896906
921,2018,WHEAT,NEBRASKA,2940.0,1010000,8.466666667,69,6.702772465,1925.512,0.16260869565217392,0.3139130434782609,0.5234782608695652
922,2017,WHEAT,NEBRASKA,2760.0,1020000,7.566666667,59,7.011030515,1916.998,0.16205533596837945,0.12648221343873517,0.7114624505928854
923,2017,WHEAT,NEBRASKA,2760.0,1020000,7.566666667,59,7.011030515,1916.998,0.06790123456790123,0.0962962962962963,0.8358024691358025
924,2016,WHEAT,NEBRASKA,3240.0,1310000,6.916666667,59,6.890156495,1906.483,0.2717391304347826,0.10869565217391304,0.6195652173913043
925,2016,WHEAT,NEBRASKA,3240.0,1310000,6.916666667,59,6.890156495,1906.483,0.10380622837370242,0.22837370242214533,0.6678200692041523
926,2015,WHEAT,NEBRASKA,2280.0,1210000,9.35,67,6.821747052,1892.059,0.2268041237113402,0.09278350515463918,0.6804123711340206
927,2015,WHEAT,NEBRASKA,2280.0,1210000,9.35,67,6.821747052,1892.059,0.10666666666666667,0.16,0.7333333333333333
928,2014,WHEAT,NEBRASKA,2940.0,1450000,9.566666667,69,7.183189922,1879.955,0.0189873417721519,0.0949367088607595,0.8860759493670886
929,2014,WHEAT,NEBRASKA,2940.0,1450000,9.566666667,69,7.183189922,1879.955,0.005076142131979695,0.1319796954314721,0.8629441624365483
930,2013,WHEAT,NEBRASKA,2100.0,1140000,11.18333333,65,6.27258822,1865.813,0.08928571428571429,0.07142857142857142,0.8392857142857143
931,2013,WHEAT,NEBRASKA,2100.0,1140000,11.18333333,65,6.27258822,1865.813,0.021621621621621623,0.0918918918918919,0.8864864864864865
932,2018,WHEAT,NEVADA,6750.0,8000,8.75,54,6.679127482,3030.725,0.31948343627175746,0.25996631106120155,0.420550252667041
933,2018,WHEAT,NEVADA,6750.0,8000,8.75,54,6.679127482,3030.725,0.6305609284332688,0.11847195357833655,0.2509671179883946
934,2017,WHEAT,NEVADA,6342.0,14000,9.6,52,6.689825155,2972.097,0.0940677966101695,0.3440677966101695,0.561864406779661
935,2017,WHEAT,NEVADA,6342.0,14000,9.6,52,6.689825155,2972.097,0.47037524687294274,0.07603686635944701,0.45358788676761025
936,2016,WHEAT,NEVADA,4338.0,9000,7.816666667,30,6.583381939,2919.555,0.2028985507246377,0.2427536231884058,0.5543478260869565
937,2016,WHEAT,NEVADA,4338.0,9000,7.816666667,30,6.583381939,2919.555,0.6672064777327935,0.07449392712550608,0.2582995951417004
938,2015,WHEAT,NEVADA,4878.0,8000,7.816666667,51,6.725551062,2868.531,0.13636363636363635,0.34265734265734266,0.5209790209790209
939,2015,WHEAT,NEVADA,4878.0,8000,7.816666667,51,6.725551062,2868.531,0.5358224016145308,0.12512613521695257,0.33905146316851664
940,2014,WHEAT,NEVADA,6300.0,10000,9.133333333,49,7.069747814,2818.935,0.08585858585858586,0.3333333333333333,0.5808080808080808
941,2014,WHEAT,NEVADA,6300.0,10000,9.133333333,49,7.069747814,2818.935,0.21337579617834396,0.15605095541401273,0.6305732484076433
942,2013,WHEAT,NEVADA,5220.0,15000,11.13333333,48,6.921993878,2776.956,0.04580152671755725,0.2366412213740458,0.7175572519083969
943,2013,WHEAT,NEVADA,5220.0,15000,11.13333333,48,6.921993878,2776.956,0.20047169811320756,0.14386792452830188,0.6556603773584906
944,2019,CORN,NEW JERSEY,8680.0,68000,7.678571429,48,7.454532137,8891.258,0.53125,0.15885416666666666,0.3098958333333333
945,2019,CORN,NEW JERSEY,8680.0,68000,7.678571429,48,7.454532137,8891.258,0.06843065693430657,0.21624087591240876,0.7153284671532847
946,2018,CORN,NEW JERSEY,7896.0,60000,6.785714286,51,7.040056094,8891.73,0.4991735537190083,0.18732782369146006,0.3134986225895317
947,2018,CORN,NEW JERSEY,7896.0,60000,6.785714286,51,7.040056094,8891.73,0.07889908256880734,0.3112385321100917,0.6098623853211009
948,2017,CORN,NEW JERSEY,9352.0,70000,5.910714286,54,7.418650668,8888.147,0.27211796246648795,0.18498659517426275,0.5428954423592494
949,2017,CORN,NEW JERSEY,9352.0,70000,5.910714286,54,7.418650668,8888.147,0.045654379438620225,0.13493405478525533,0.8194115657761244
950,2016,CORN,NEW JERSEY,8120.0,71000,7.303571429,49,6.501869314,8873.584,0.3915211970074813,0.20947630922693267,0.39900249376558605
951,2016,CORN,NEW JERSEY,8120.0,71000,7.303571429,49,6.501869314,8873.584,0.036837376460017966,0.31446540880503143,0.6486972147349506
952,2015,CORN,NEW JERSEY,8232.0,72000,6.928571429,48,6.814410928,8870.312,0.2578616352201258,0.2893081761006289,0.4528301886792453
953,2015,CORN,NEW JERSEY,8232.0,72000,6.928571429,48,6.814410928,8870.312,0.01970865467009426,0.19622964867180806,0.7840616966580977
954,2014,CORN,NEW JERSEY,8792.0,79000,6.839285714,50,7.581442888,8867.277,0.1375,0.2375,0.625
955,2014,CORN,NEW JERSEY,8792.0,79000,6.839285714,50,7.581442888,8867.277,0.010512483574244415,0.17082785808147175,0.8186596583442839
956,2013,CORN,NEW JERSEY,7784.0,80000,8.821428571,35,7.741418772,8857.821,0.07563025210084033,0.15126050420168066,0.773109243697479
957,2013,CORN,NEW JERSEY,7784.0,80000,8.821428571,35,7.741418772,8857.821,0.007874015748031496,0.15275590551181104,0.8393700787401575
958,2019,WHEAT,NEW JERSEY,3960.0,14000,8.616666667,54,7.22405917,8891.258,0.53125,0.15885416666666666,0.3098958333333333
959,2019,WHEAT,NEW JERSEY,3960.0,14000,8.616666667,54,7.22405917,8891.258,0.06843065693430657,0.21624087591240876,0.7153284671532847
